ref_start,ref_end,query_start,query_end,ref_length,query_length,ref,query,tag
7294016,7318851,1495963,1520599,64444167,6404681,chr20,tig00000017,unique
7320579,7326106,1522248,1527726,64444167,6404681,chr20,tig00000017,unique
7326319,7375458,1527738,1576462,64444167,6404681,chr20,tig00000017,unique
7375602,7435686,1576502,1636061,64444167,6404681,chr20,tig00000017,unique
7435686,7563855,1636326,1763518,64444167,6404681,chr20,tig00000017,unique
7564104,7638530,1763670,1837258,64444167,6404681,chr20,tig00000017,unique
7638287,7719010,1837575,1917573,64444167,6404681,chr20,tig00000017,unique
7721904,7729099,1920598,1927748,64444167,6404681,chr20,tig00000017,unique
7729441,7769706,1927848,1967852,64444167,6404681,chr20,tig00000017,unique
7771196,7776969,1969066,1974784,64444167,6404681,chr20,tig00000017,repetitive
7777479,7794904,1974783,1992115,64444167,6404681,chr20,tig00000017,unique
7794904,7878318,1992210,2074886,64444167,6404681,chr20,tig00000017,unique
7878654,7945541,2075002,2141291,64444167,6404681,chr20,tig00000017,unique
7945847,8018388,2141316,2213186,64444167,6404681,chr20,tig00000017,unique
8018439,8094705,2213098,2288801,64444167,6404681,chr20,tig00000017,unique
8094893,8184727,2288801,2377672,64444167,6404681,chr20,tig00000017,unique
8184997,8301030,2377687,2492776,64444167,6404681,chr20,tig00000017,unique
8301816,8304638,2492866,2495632,64444167,6404681,chr20,tig00000017,unique
8304662,8359523,2495943,2550231,64444167,6404681,chr20,tig00000017,unique
8359746,8431518,2550231,2621373,64444167,6404681,chr20,tig00000017,unique
8433810,8462440,2623094,2651430,64444167,6404681,chr20,tig00000017,unique
8462903,8609172,2651665,2795900,64444167,6404681,chr20,tig00000017,unique
8609984,8643289,2796089,2829087,64444167,6404681,chr20,tig00000017,unique
8643598,8651066,2829218,2836579,64444167,6404681,chr20,tig00000017,unique
8652623,8655710,2838153,2841202,64444167,6404681,chr20,tig00000017,unique
8656043,8662628,2841330,2847893,64444167,6404681,chr20,tig00000017,unique
8661951,8665733,2848006,2851759,64444167,6404681,chr20,tig00000017,unique
8665528,8689970,2851840,2876100,64444167,6404681,chr20,tig00000017,unique
8689959,8827377,2876376,3012479,64444167,6404681,chr20,tig00000017,unique
8834116,8989919,3018429,3172755,64444167,6404681,chr20,tig00000017,unique
8990275,9015413,3172852,3197764,64444167,6404681,chr20,tig00000017,unique
9015607,9089412,3197816,3270784,64444167,6404681,chr20,tig00000017,unique
9089541,9102947,3270785,3283996,64444167,6404681,chr20,tig00000017,unique
9103590,9189532,3284008,3369121,64444167,6404681,chr20,tig00000017,unique
9188477,9211003,3368420,3390658,64444167,6404681,chr20,tig00000017,unique
9211323,9290688,3390658,3469368,64444167,6404681,chr20,tig00000017,unique
9294425,9354642,3473230,3532723,64444167,6404681,chr20,tig00000017,unique
9354779,9508374,3532742,3684701,64444167,6404681,chr20,tig00000017,unique
9507828,9530628,3684700,3707198,64444167,6404681,chr20,tig00000017,unique
9531253,9641504,3707560,3816581,64444167,6404681,chr20,tig00000017,unique
9641504,9666904,3816700,3841883,64444167,6404681,chr20,tig00000017,unique
9667214,9753875,3841883,3927709,64444167,6404681,chr20,tig00000017,unique
9753875,9837991,3928116,4011483,64444167,6404681,chr20,tig00000017,unique
9839345,9955365,4012646,4127402,64444167,6404681,chr20,tig00000017,unique
9956030,9995131,4127418,4166120,64444167,6404681,chr20,tig00000017,unique
9995607,10054541,4166237,4224556,64444167,6404681,chr20,tig00000017,unique
10054737,10075591,4224616,4245151,64444167,6404681,chr20,tig00000017,unique
10076442,10084908,4245186,4253475,64444167,6404681,chr20,tig00000017,unique
10084908,10106421,4254089,4275325,64444167,6404681,chr20,tig00000017,unique
10106697,10130695,4275345,4298958,64444167,6404681,chr20,tig00000017,unique
10132004,10156373,4300159,4324133,64444167,6404681,chr20,tig00000017,unique
10156554,10157773,4324182,4325388,64444167,6404681,chr20,tig00000017,unique
10158011,10182275,4325452,4349430,64444167,6404681,chr20,tig00000017,unique
10182602,10187373,4349440,4354193,64444167,6404681,chr20,tig00000017,unique
10187482,10229668,4354196,4395896,64444167,6404681,chr20,tig00000017,unique
10231444,10246221,4396667,4411187,64444167,6404681,chr20,tig00000017,unique
10248896,10281568,4413683,4445915,64444167,6404681,chr20,tig00000017,unique
10281685,10320855,4446113,4484791,64444167,6404681,chr20,tig00000017,unique
10320954,10324068,4484791,4487873,64444167,6404681,chr20,tig00000017,unique
10324068,10336625,4488016,4500463,64444167,6404681,chr20,tig00000017,unique
10340794,10347288,4504429,4510856,64444167,6404681,chr20,tig00000017,unique
10347444,10416386,4510876,4579118,64444167,6404681,chr20,tig00000017,unique
10416539,10433816,4579193,4596200,64444167,6404681,chr20,tig00000017,unique
10435380,10458667,4597471,4620458,64444167,6404681,chr20,tig00000017,unique
10458980,10465831,4620572,4627329,64444167,6404681,chr20,tig00000017,unique
10466088,10537336,4627350,4697341,64444167,6404681,chr20,tig00000017,unique
10537549,10557833,4697369,4717239,64444167,6404681,chr20,tig00000017,unique
10557980,10563353,4717276,4722531,64444167,6404681,chr20,tig00000017,unique
10563639,10581859,4722674,4740637,64444167,6404681,chr20,tig00000017,unique
10582021,10595144,4740684,4753720,64444167,6404681,chr20,tig00000017,unique
10595395,10632327,4753816,4790097,64444167,6404681,chr20,tig00000017,unique
10632664,10638315,4790191,4795734,64444167,6404681,chr20,tig00000017,unique
10647077,10677101,4804249,4833697,64444167,6404681,chr20,tig00000017,unique
10679990,10768128,4836135,4922794,64444167,6404681,chr20,tig00000017,unique
10768349,10792222,4922844,4946474,64444167,6404681,chr20,tig00000017,unique
10800934,10809580,4954650,4963184,64444167,6404681,chr20,tig00000017,unique
10809865,10866041,4963205,5018397,64444167,6404681,chr20,tig00000017,unique
10866706,10933515,5018397,5084623,64444167,6404681,chr20,tig00000017,unique
10933665,10942006,5084700,5092965,64444167,6404681,chr20,tig00000017,unique
10942138,10958799,5092980,5109440,64444167,6404681,chr20,tig00000017,unique
10958799,10973871,5109822,5124747,64444167,6404681,chr20,tig00000017,unique
10973999,10977946,5124748,5128606,64444167,6404681,chr20,tig00000017,unique
10977952,11009493,5129026,5160269,64444167,6404681,chr20,tig00000017,unique
11009488,11012080,5160652,5163225,64444167,6404681,chr20,tig00000017,unique
11012491,11081649,5163315,5231866,64444167,6404681,chr20,tig00000017,unique
11081925,11136702,5231943,5286048,64444167,6404681,chr20,tig00000017,unique
11137527,11177532,5286764,5326399,64444167,6404681,chr20,tig00000017,unique
11179420,11181977,5327977,5330495,64444167,6404681,chr20,tig00000017,unique
11184977,11203972,5333154,5351944,64444167,6404681,chr20,tig00000017,unique
11204246,11230320,5352082,5377919,64444167,6404681,chr20,tig00000017,unique
11231018,11300923,5378082,5447288,64444167,6404681,chr20,tig00000017,unique
11300936,11310038,5447430,5456476,64444167,6404681,chr20,tig00000017,unique
11310255,11478003,5456535,5622649,64444167,6404681,chr20,tig00000017,unique
11478789,11497184,5622721,5640824,64444167,6404681,chr20,tig00000017,unique
11496955,11540258,5641523,5684180,64444167,6404681,chr20,tig00000017,unique
11540586,11614306,5684225,5757007,64444167,6404681,chr20,tig00000017,unique
11614621,11663880,5757200,5805869,64444167,6404681,chr20,tig00000017,unique
11664075,11695094,5805877,5836552,64444167,6404681,chr20,tig00000017,unique
11695968,11711870,5836567,5852328,64444167,6404681,chr20,tig00000017,unique
11711870,11721977,5852418,5862446,64444167,6404681,chr20,tig00000017,unique
11722132,11799778,5862517,5939472,64444167,6404681,chr20,tig00000017,unique
11805911,11841785,5945031,5980559,64444167,6404681,chr20,tig00000017,unique
11841931,11942036,5980615,6079579,64444167,6404681,chr20,tig00000017,unique
11942225,11949597,6079584,6086869,64444167,6404681,chr20,tig00000017,unique
11949765,11954812,6086911,6091913,64444167,6404681,chr20,tig00000017,unique
11955136,12056252,6091913,6191764,64444167,6404681,chr20,tig00000017,unique
12056442,12128328,6191823,6262989,64444167,6404681,chr20,tig00000017,unique
12128483,12264056,6263010,6397197,64444167,6404681,chr20,tig00000017,unique
12267688,12271795,6400627,6404681,64444167,6404681,chr20,tig00000017,unique
12663053,12665794,2787206,2784509,64444167,6404681,chr20,tig00000017,repetitive
12663862,12665794,537137,535227,64444167,6404681,chr20,tig00000017,repetitive
18601981,18606937,2307521,2302647,64444167,6404681,chr20,tig00000017,repetitive
23426111,23432144,1326595,1320696,64444167,6404681,chr20,tig00000017,repetitive
23589309,23595311,1326591,1320699,64444167,6404681,chr20,tig00000017,repetitive
30732427,30735246,2307403,2304630,64444167,6404681,chr20,tig00000017,repetitive
39368229,39373483,2787218,2782063,64444167,6404681,chr20,tig00000017,repetitive
43395968,43397152,5781094,5779931,64444167,6404681,chr20,tig00000017,repetitive
53503852,53509871,2787925,2782063,64444167,6404681,chr20,tig00000017,repetitive
53505439,53509607,537137,533030,64444167,6404681,chr20,tig00000017,repetitive
55859554,55864535,1326610,1321734,64444167,6404681,chr20,tig00000017,repetitive
12370671,12453486,1,82015,64444167,5366763,chr20,tig00000022,unique
12453767,12455147,82016,83389,64444167,5366763,chr20,tig00000022,unique
12461054,12466379,88036,93272,64444167,5366763,chr20,tig00000022,unique
12466547,12475522,93311,102132,64444167,5366763,chr20,tig00000022,unique
12475528,12512646,102790,139447,64444167,5366763,chr20,tig00000022,unique
12512840,12541933,139624,168487,64444167,5366763,chr20,tig00000022,unique
12542824,12546379,168890,172364,64444167,5366763,chr20,tig00000022,unique
12546362,12646557,173023,272243,64444167,5366763,chr20,tig00000022,unique
12646810,12775029,272287,399089,64444167,5366763,chr20,tig00000022,unique
12775236,12802251,399121,425841,64444167,5366763,chr20,tig00000022,unique
12802861,12837517,426198,460335,64444167,5366763,chr20,tig00000022,unique
12844604,12853729,467110,476187,64444167,5366763,chr20,tig00000022,unique
12853949,12869256,476189,491380,64444167,5366763,chr20,tig00000022,unique
12869265,12918915,491501,540526,64444167,5366763,chr20,tig00000022,unique
12919318,12942344,540588,563377,64444167,5366763,chr20,tig00000022,unique
12942571,12985939,563510,606564,64444167,5366763,chr20,tig00000022,unique
12986278,12996897,606754,617289,64444167,5366763,chr20,tig00000022,unique
12997130,13019953,617330,639919,64444167,5366763,chr20,tig00000022,unique
13020260,13029982,639923,649500,64444167,5366763,chr20,tig00000022,unique
13030024,13066160,649657,685365,64444167,5366763,chr20,tig00000022,unique
13079106,13094495,697439,712703,64444167,5366763,chr20,tig00000022,unique
13094768,13100887,712703,718712,64444167,5366763,chr20,tig00000022,unique
13100887,13109012,718812,726720,64444167,5366763,chr20,tig00000022,unique
13109219,13123536,726794,740924,64444167,5366763,chr20,tig00000022,unique
13123975,13212537,741268,828935,64444167,5366763,chr20,tig00000022,unique
13213173,13219134,829219,835040,64444167,5366763,chr20,tig00000022,unique
13219512,13241492,835982,857619,64444167,5366763,chr20,tig00000022,unique
13241709,13251890,857660,867680,64444167,5366763,chr20,tig00000022,unique
13251853,13294628,867738,909722,64444167,5366763,chr20,tig00000022,unique
13295823,13378510,910779,992428,64444167,5366763,chr20,tig00000022,unique
13378920,13466918,992458,1079172,64444167,5366763,chr20,tig00000022,unique
13467101,13675402,1079205,1284797,64444167,5366763,chr20,tig00000022,unique
13679674,13721656,1288571,1329945,64444167,5366763,chr20,tig00000022,unique
13723499,13749285,1332078,1357606,64444167,5366763,chr20,tig00000022,unique
13753162,13877120,1360978,1483142,64444167,5366763,chr20,tig00000022,unique
13878323,13908222,1483149,1512751,64444167,5366763,chr20,tig00000022,unique
13908441,13930301,1512745,1534350,64444167,5366763,chr20,tig00000022,unique
13934323,13951617,1539391,1556522,64444167,5366763,chr20,tig00000022,unique
13951347,13986932,1561246,1596422,64444167,5366763,chr20,tig00000022,unique
13987240,14000335,1596547,1609414,64444167,5366763,chr20,tig00000022,unique
14000661,14033352,1609496,1641794,64444167,5366763,chr20,tig00000022,unique
14034124,14153463,1641823,1760020,64444167,5366763,chr20,tig00000022,unique
14153728,14181392,1760155,1787477,64444167,5366763,chr20,tig00000022,unique
14184470,14189077,1790177,1794762,64444167,5366763,chr20,tig00000022,unique
14189410,14193001,1794763,1798290,64444167,5366763,chr20,tig00000022,unique
14193845,14204139,1799016,1809193,64444167,5366763,chr20,tig00000022,unique
14204216,14205773,1809442,1810988,64444167,5366763,chr20,tig00000022,unique
14205604,14214027,1810989,1819346,64444167,5366763,chr20,tig00000022,unique
14214027,14226515,1819469,1831712,64444167,5366763,chr20,tig00000022,unique
14226616,14273129,1831712,1877795,64444167,5366763,chr20,tig00000022,unique
14273797,14296628,1878324,1900964,64444167,5366763,chr20,tig00000022,unique
14296996,14305409,1900966,1909266,64444167,5366763,chr20,tig00000022,unique
14306897,14548436,1910318,2149377,64444167,5366763,chr20,tig00000022,unique
14548749,14558204,2149377,2158739,64444167,5366763,chr20,tig00000022,unique
14558474,14667074,2158846,2266503,64444167,5366763,chr20,tig00000022,unique
14670383,14702622,2269264,2301184,64444167,5366763,chr20,tig00000022,unique
14706054,14718679,2303682,2316165,64444167,5366763,chr20,tig00000022,unique
14718837,14732610,2316239,2329896,64444167,5366763,chr20,tig00000022,unique
14732781,14862716,2329948,2458417,64444167,5366763,chr20,tig00000022,unique
14862716,14914848,2458754,2510418,64444167,5366763,chr20,tig00000022,unique
14914939,14969118,2510417,2564191,64444167,5366763,chr20,tig00000022,unique
14969386,15068506,2564316,2662180,64444167,5366763,chr20,tig00000022,unique
15068622,15107027,2662180,2700209,64444167,5366763,chr20,tig00000022,unique
15123773,15167131,2716191,2759006,64444167,5366763,chr20,tig00000022,unique
15167317,15276504,2759093,2867237,64444167,5366763,chr20,tig00000022,unique
15276728,15306084,2867262,2896337,64444167,5366763,chr20,tig00000022,unique
15307145,15340448,2896986,2930010,64444167,5366763,chr20,tig00000022,unique
15340652,15378921,2930010,2967841,64444167,5366763,chr20,tig00000022,unique
15379034,15398872,2967841,2987509,64444167,5366763,chr20,tig00000022,unique
15399932,15445414,2987509,3032321,64444167,5366763,chr20,tig00000022,unique
15445549,15454649,3032344,3041320,64444167,5366763,chr20,tig00000022,unique
15455825,15489951,3042270,3075882,64444167,5366763,chr20,tig00000022,unique
15490705,15496505,3076065,3081744,64444167,5366763,chr20,tig00000022,unique
15496505,15507453,3082151,3092937,64444167,5366763,chr20,tig00000022,unique
15507462,15578640,3092872,3163444,64444167,5366763,chr20,tig00000022,unique
15578585,15590185,3163443,3174908,64444167,5366763,chr20,tig00000022,unique
15590468,15610389,3174908,3194578,64444167,5366763,chr20,tig00000022,unique
15610547,15715340,3194639,3298232,64444167,5366763,chr20,tig00000022,unique
15715621,15730892,3298257,3313446,64444167,5366763,chr20,tig00000022,unique
15731755,15746562,3313480,3328209,64444167,5366763,chr20,tig00000022,unique
15746692,15768571,3328209,3349847,64444167,5366763,chr20,tig00000022,unique
15768847,15794881,3349848,3375600,64444167,5366763,chr20,tig00000022,unique
15795589,15834840,3375981,3414852,64444167,5366763,chr20,tig00000022,unique
15835016,15879013,3414894,3458393,64444167,5366763,chr20,tig00000022,unique
15879320,15899964,3458398,3478758,64444167,5366763,chr20,tig00000022,unique
15900085,16041382,3478759,3618389,64444167,5366763,chr20,tig00000022,unique
16041737,16081975,3618393,3658083,64444167,5366763,chr20,tig00000022,unique
16082462,16214380,3658407,3788890,64444167,5366763,chr20,tig00000022,unique
16214916,16227204,3789044,3801114,64444167,5366763,chr20,tig00000022,unique
16228476,16237555,3802009,3810905,64444167,5366763,chr20,tig00000022,unique
16237641,16240827,3811472,3814604,64444167,5366763,chr20,tig00000022,unique
16241341,16259286,3814604,3832083,64444167,5366763,chr20,tig00000022,unique
16260388,16284398,3834766,3858325,64444167,5366763,chr20,tig00000022,unique
16284556,16290559,3858373,3864290,64444167,5366763,chr20,tig00000022,unique
16290646,16295775,3864449,3869522,64444167,5366763,chr20,tig00000022,unique
16296402,16317057,3869523,3890012,64444167,5366763,chr20,tig00000022,unique
16319986,16345506,3892674,3917912,64444167,5366763,chr20,tig00000022,unique
16348613,16361273,3920642,3933107,64444167,5366763,chr20,tig00000022,unique
16361704,16488686,3933306,4058783,64444167,5366763,chr20,tig00000022,unique
16489039,16519086,4058825,4088499,64444167,5366763,chr20,tig00000022,unique
16519353,16525751,4088499,4094803,64444167,5366763,chr20,tig00000022,unique
16526696,16543435,4095598,4112123,64444167,5366763,chr20,tig00000022,unique
16543650,16550593,4112145,4118996,64444167,5366763,chr20,tig00000022,unique
16550716,16598432,4119002,4165838,64444167,5366763,chr20,tig00000022,unique
16598021,16600364,4166135,4168417,64444167,5366763,chr20,tig00000022,unique
16600589,16647488,4168425,4214684,64444167,5366763,chr20,tig00000022,unique
16647843,16692209,4214959,4258796,64444167,5366763,chr20,tig00000022,unique
16692349,16696921,4258805,4263308,64444167,5366763,chr20,tig00000022,unique
16697316,16793589,4263497,4358702,64444167,5366763,chr20,tig00000022,unique
16793775,16894396,4358779,4458459,64444167,5366763,chr20,tig00000022,unique
16894386,16924864,4458778,4488861,64444167,5366763,chr20,tig00000022,unique
16925135,17039343,4488935,4601639,64444167,5366763,chr20,tig00000022,unique
17040663,17065751,4602766,4627595,64444167,5366763,chr20,tig00000022,unique
17068381,17081307,4629650,4642451,64444167,5366763,chr20,tig00000022,unique
17085087,17118264,4646011,4678930,64444167,5366763,chr20,tig00000022,unique
17123178,17129381,4683182,4689236,64444167,5366763,chr20,tig00000022,unique
17130073,17327592,4689729,4885549,64444167,5366763,chr20,tig00000022,unique
17327747,17330831,4885606,4888662,64444167,5366763,chr20,tig00000022,unique
17331173,17335180,4888663,4892629,64444167,5366763,chr20,tig00000022,unique
17335304,17356020,4892758,4913115,64444167,5366763,chr20,tig00000022,unique
17356547,17417473,4913196,4973613,64444167,5366763,chr20,tig00000022,unique
17417616,17479244,4973690,5034468,64444167,5366763,chr20,tig00000022,unique
17483902,17493903,5038351,5048195,64444167,5366763,chr20,tig00000022,unique
17494220,17523990,5048266,5077469,64444167,5366763,chr20,tig00000022,unique
17524248,17568191,5077497,5120820,64444167,5366763,chr20,tig00000022,unique
17573535,17576357,5125966,5128754,64444167,5366763,chr20,tig00000022,unique
17576472,17615111,5128772,5166872,64444167,5366763,chr20,tig00000022,unique
17615491,17639677,5166924,5190290,64444167,5366763,chr20,tig00000022,unique
17639786,17653032,5190293,5203157,64444167,5366763,chr20,tig00000022,unique
17665206,17681238,5214969,5230731,64444167,5366763,chr20,tig00000022,unique
17681384,17693343,5230731,5242487,64444167,5366763,chr20,tig00000022,unique
17694388,17735130,5242501,5282402,64444167,5366763,chr20,tig00000022,unique
17735567,17748516,5282426,5295184,64444167,5366763,chr20,tig00000022,unique
17749298,17779862,5295537,5325492,64444167,5366763,chr20,tig00000022,unique
17800333,17819465,5345332,5363779,64444167,5366763,chr20,tig00000022,unique
53455563,53461564,1766725,1772612,64444167,4124521,chr20,tig00000027,repetitive
53472645,53478694,1772614,1766707,64444167,4124521,chr20,tig00000027,repetitive
57730647,57779982,3,48392,64444167,4124521,chr20,tig00000027,unique
57780364,57791675,48542,59668,64444167,4124521,chr20,tig00000027,unique
57792348,57800866,59857,68248,64444167,4124521,chr20,tig00000027,unique
57801338,57861586,68378,127587,64444167,4124521,chr20,tig00000027,unique
57861972,57866318,127811,132098,64444167,4124521,chr20,tig00000027,unique
57866346,57871638,132421,137597,64444167,4124521,chr20,tig00000027,unique
57871954,57876313,137725,142022,64444167,4124521,chr20,tig00000027,unique
57876514,57904646,142150,169634,64444167,4124521,chr20,tig00000027,unique
57906499,57927993,171340,192454,64444167,4124521,chr20,tig00000027,unique
57927993,57965797,192698,229825,64444167,4124521,chr20,tig00000027,unique
57965932,57975070,229848,238846,64444167,4124521,chr20,tig00000027,unique
57975079,57979553,239914,244322,64444167,4124521,chr20,tig00000027,unique
57979645,58003436,244322,267668,64444167,4124521,chr20,tig00000027,unique
58003200,58007688,268588,273033,64444167,4124521,chr20,tig00000027,unique
58009805,58020744,274960,285677,64444167,4124521,chr20,tig00000027,unique
58021072,58032292,285815,296857,64444167,4124521,chr20,tig00000027,unique
58032423,58084253,296884,348129,64444167,4124521,chr20,tig00000027,unique
58084451,58093432,348222,357058,64444167,4124521,chr20,tig00000027,unique
58097021,58157473,360743,420416,64444167,4124521,chr20,tig00000027,unique
58157645,58160321,420460,423103,64444167,4124521,chr20,tig00000027,unique
58160446,58196906,423110,458913,64444167,4124521,chr20,tig00000027,unique
58196907,58205137,460761,468822,64444167,4124521,chr20,tig00000027,unique
58208137,58209002,471463,472320,64444167,4124521,chr20,tig00000027,unique
58213797,58231854,476875,494487,64444167,4124521,chr20,tig00000027,unique
58231989,58250064,494500,512115,64444167,4124521,chr20,tig00000027,unique
